309.8979,294.2914,102.1095,233.5277,245.0969,191.7226,80.14867,345.9185,246.3349,15.35921,-0.05857062,0.2971587,2.517993,172.1429,0.3196189,21.63211,172.9962,2.646478,10.69984,305.9861,102114.1,-1.943084,-0.006210844,552.5654,284.7095
106.9711,80.34756,180.0629,18.42589,85.7395,142.1697,331.1569,117.9193,218.4168,188.7924,0.03832473,3.107846,12.31271,357.9508,0.8221475,12.30669,208.8672,0.513469,18.25222,304.0517,101475.2,3.661805,1.133151,1108.171,537.3618
151.2953,123.2313,112.0577,129.3569,192.0691,342.4074,156.5356,165.1144,122.0839,160.4495,-0.06649434,4.680146,16.95797,224.7527,0.3036106,16.91322,198.0234,0.6036165,11.49317,293.9855,100988.9,2.354337,1.320417,384.8488,324.9429
302.1489,253.7272,291.2243,252.5135,234.7696,48.08984,63.84273,304.3828,203.8984,95.27246,-0.001404559,0.07871151,2.418379,358.7737,1.132711,12.91891,194,2.706318,10.12281,298.8443,101318.4,1.767752,-1.811381,237.6498,0
119.2864,21.08913,54.50863,166.0458,268.047,200.5271,95.63691,17.92833,209.1822,151.506,0.06364426,2.130189,12.62837,170.9261,0.2536742,13.60892,211.581,0.8567262,8.600653,269.9384,100972.2,5.715904,1.083967,510.4228,47.28116
36.71793,232.3758,124.5136,138.6857,79.0457,217.1881,325.4987,50.73389,313.912,329.4689,0.0343907,6.021745,18.3164,58.0091,0.2373889,13.31145,223.9809,3.018192,16.19139,290.8897,101212.5,-3.218644,10.05745,211.1958,0
36.31994,207.6955,234.837,293.5957,200.5586,115.7479,193.9451,208.7704,112.3855,85.42727,-0.01802028,3.184626,22.77912,283.4506,0.4570638,14.70725,189.9971,2.174475,18.36625,293.1852,101924.8,2.69362,1.685228,450.8529,256.0898
114.9459,277.3846,130.5392,202.1521,71.07375,185.6505,326.9846,330.2124,1.87182,119.1798,-0.05617549,3.032441,11.33564,102.1194,0.4017547,12.05185,195.459,0.8060676,11.64736,302.2716,101838,4.932958,1.342544,442.809,401.4825
60.12471,331.922,171.9816,59.523,88.27364,317.009,285.0185,335.0956,175.0027,334.0597,0.08574753,1.730995,11.75934,287.5433,0.4222176,16.9569,188.1917,2.391372,14.54223,292.4328,101711.4,-0.1353135,0.6388052,238.8445,1.633806
289.7022,224.6472,135.8951,307.6671,311.6927,299.3555,338.2208,211.1995,14.15735,277.7397,0.04589648,2.904636,11.29155,255.248,0.3231223,13.38525,203.0187,5.058462,18.88087,288.9858,101093.2,-0.110492,6.13093,269.1865,0
249.186,113.7783,282.181,52.66601,165.0656,23.71379,22.98747,2.232478,61.00034,314.8941,0.01055916,4.089871,21.51346,180.039,0.2404504,18.51626,203.3057,1.93267,13.25575,308.9986,101425.9,3.424379,0.7960325,526.9025,13.30428
252.1027,238.2429,286.2909,273.403,281.5978,103.0072,293.3678,1.243097,55.97714,145.0311,-0.0321849,6.055624,16.81455,27.51066,0.2732866,14.40334,172.4864,3.231679,16.27806,285.9998,101047.1,-0.6265894,4.458035,2237.809,676.5637
190.4341,329.5877,83.31519,217.0926,77.68922,356.8831,248.4194,341.4043,238.4721,182.4084,0.02327622,1.661526,8.739948,205.7633,0.4204385,11.93271,211.5703,2.033254,11.09739,296.9188,101526.1,-0.1179958,-0.4509009,562.0646,1.328661
126.5571,162.9157,138.7742,36.45986,194.6629,300.9742,311.4855,220.9555,160.7425,261.4871,-0.02076,2.070675,10.81759,69.70856,0.1902554,12.10309,187.5173,3.196128,12.03244,304.92,101213.3,-0.1539258,5.097247,479.5721,30.10009
27.25969,359.0394,333.4228,50.79465,251.208,45.57011,46.75326,278.4516,54.56865,44.35882,0.041993,0.2390989,4.328134,285.9975,0.3469159,18.43936,200.3566,4.758524,12.19173,284.5165,101837.2,0.9850292,6.461915,427.8929,67.07838
148.7514,62.29322,327.7111,295.5695,288.2406,129.196,256.7064,196.2064,296.7605,175.0109,0.06364591,0.4380236,5.164112,62.67871,0.4906396,17.75508,208.7142,1.67814,11.28594,272.6011,101682.5,-0.2462382,4.426994,278.7319,2.541887
142.2977,68.80671,90.32297,66.97122,247.974,286.1429,44.63212,49.85563,329.8393,53.98454,0.0663128,1.894056,4.779731,109.9291,0.5696765,11.78703,192,2.077423,17.01144,305.9868,101693.7,-2.354294,1.832424,3551.816,758.9711
359.6246,190.3724,59.28648,204.4685,200.5311,201.248,289.1611,284.5196,39.56838,125.3096,-0.05125866,2.398875,14.20989,199.2892,0.4123693,12.97695,170.9512,0.5721827,12.17952,299,101002,3.908536,1.045175,1335.52,185.3293
284.576,94.167,224.809,61.06194,151.1836,353.3025,133.3483,105.6439,231.3345,14.61821,0.03156108,1.155841,4.940234,330.5591,0.4965521,12.12967,195.3783,2.0736,11.02917,295.9895,102008.6,1.051436,1.814494,303.8263,34.77266
237.7849,239.4515,229.1004,90.96127,15.40545,174.5269,162.6319,232.1317,123.4496,294.4582,-0.002232346,1.472329,5.156901,196.5038,0.3701684,13.30525,211,1.139431,8.980464,306.995,101702.6,5.234988,-1.474905,2089.129,374.2881
63.03983,85.90425,139.5594,316.0459,283.9579,305.1853,336.7813,237.232,9.568639,87.04412,-0.0296747,4.005545,16.9816,326.8881,0.2431157,11.76832,220.9937,1.784842,15.59646,297.9871,101491.2,1.494174,-0.5575023,708.7056,184.5713
77.39739,268.5532,140.8266,90.75944,178.6319,168.0904,286.6414,357.8148,21.35619,241.599,-0.06691892,6.912948,21.26079,326.0799,0.9852002,14.70981,170.9242,0.6175374,13.38267,291.9931,99971.78,-0.7286046,-1.031542,440.2374,237.9717
205.2871,88.81363,26.44426,176.4946,3.627615,263.5642,139.0762,163.961,28.72857,53.31525,0.01891243,2.397973,5.077528,19,0.5342994,18.42142,197.6461,1.949706,11.64297,294.9837,101556.2,4.123984,1.232119,301.282,0
74.85709,272.5049,313.296,330.2812,287.9928,61.05914,108.4855,354.7725,114.0421,317.2521,0.01959153,3.459877,18.75081,273.7713,0.2333542,16.60835,234.6914,3.927917,16.25194,312.1605,101239.8,-2.780969,1.535231,419.9426,161.8705
290.6552,348.0724,87.3162,112.4095,110.1429,293.966,147.6576,208.5041,252.2066,106.3455,-0.02190898,1.072398,11.18394,24.79226,0.4722956,15.59536,195.236,2.60241,13.55908,312.1851,101159.4,3.859607,1.017745,449.3448,30.08286
193.3677,69.21742,157.5471,303.4422,30.21857,266.2177,316.3626,175.1098,192.5274,103.8402,-0.06682079,2.58192,9.959948,152.2955,0.2973741,7.092819,197,2.485614,15.59727,299.9999,100860.5,-2.653293,1.584922,1908.603,311.7065
285.3542,96.99377,274.0561,80.40395,42.69122,305.7983,270.9965,247.2119,165.4939,210.403,-0.007377077,1.020316,5.323271,154.6525,0.5087267,15.60369,178.7853,1.080453,12.8603,308.5021,101372.8,0.3227738,-2.031465,483.4142,6.832853
333.9695,303.0106,223.4647,96.99746,71.97132,156.5247,54.99685,254.7449,235.0248,198.278,-0.009235014,3.771909,15.73321,155.8237,0.6870039,19.61565,231.9855,0.9576277,13.09822,301.5917,101561,-1.693177,1.134967,1599.624,343.7443
343.8793,326.5959,153.1876,126.9714,279.6469,320.3187,205.1977,111.2081,27.15986,133.2719,-0.03124223,4.103168,24.79706,249.5789,0.2671216,12.68484,206.9994,4.722579,19.15329,309.0845,101400.1,-2.612261,1.853251,276.7453,27.21776
151.0038,269.3189,6.69425,343.8001,313.5253,127.9745,205.759,163.8961,189.343,357.437,0.01596988,5.419069,16.29015,116.0009,0.8443772,14.1571,192.9993,0.8091064,13.666,295.2714,100577.7,4.14443,1.855681,455.8571,82.25805
142.392,333.9838,94.16574,146.2471,109.4914,358.6512,121.0729,256.4453,155.9324,149.1913,0.01039852,7.162186,15.78667,295.7806,0.5983365,11.36669,201.5183,0.8071307,14.20261,321.9711,101001.1,3.04901,-1.132693,404.0754,7.836376
229.4388,268.5873,84.15781,78.92504,278.6176,315.7852,260.6596,320.0997,156.1189,273.3159,0.009473641,1.684065,10.82164,333.1854,0.9090162,10.93567,191,1.932361,11.535,289.9398,101933.7,2.672525,-0.8194705,1890.544,189.7414
242.8514,250.64,215.5427,80.5828,228.9224,261.0009,306.1397,196.6277,248.0818,140.9096,-0.06230982,1.593327,5.421884,257.4431,0.5242227,17.66838,204.2709,3.569865,8.891734,277.8812,101436,-1.050164,2.909607,1434.102,349.0292
172.5501,236.7202,352.9482,50.56979,7.432906,223.2807,170.7794,277.6669,359.2226,15.60341,-0.02387028,0.4855896,3.407171,236.1386,0.7268334,15.06001,187.3098,1.999636,10.4233,303.9992,101460.1,-0.1461326,-1.323156,465.3703,59.90161
161.547,45.562,290.6206,167.0728,202.3542,237.2958,76.42992,63.39645,284.4301,292.4139,-0.01684323,2.500445,14.35918,241.5502,0.6337447,16.14913,184.4463,0.8902332,8.457059,283.7558,101971,3.884678,0.4383221,1008.108,108.9828
0.2840284,318.4115,130.3714,124.8155,122.3359,235.0513,210.7944,268.321,215.4026,30.85916,0.04841671,2.476467,19.20807,206.3402,0.4628217,12.80598,196.8599,3.198154,18.70542,254.1677,100391.1,0.5110525,0.7943105,584.994,90.78835
265.6287,57.49849,157.7994,220.267,266.353,27.51028,312.3253,209.2577,209.7466,84.96259,0.03725747,2.784559,17.47828,250.9594,0.683395,11.20687,173.4075,2.935602,13.47337,287.9911,101057.2,1.522274,-0.1808041,252.1709,24.78399
281.0286,130.5215,129.447,171.8044,243.3922,86.73151,326.8082,53.74795,325.6658,295.7924,0.02328374,3.418621,19.13203,105.3543,0.2062593,14.01273,194,3.817169,20.82834,301.6218,101452.4,0.4014174,0.9239151,143.3599,17.02205
94.5275,214.7192,272.3107,73.66429,164.5347,130.5443,345.8847,325.1821,137.4369,136.6308,0.001148957,5.487232,22.65017,216.6619,0.5754878,16.44743,169.9199,2.655734,21.00246,292.9604,100971.3,-1.128161,0.04994501,500.3103,21.40587
299.2913,175.089,19.28275,65.00115,253.3269,350.0755,324.8866,189.1243,238.9071,174.1222,0.003511501,3.884104,21.23592,128.2214,0.8457847,15.44546,183.1659,1.692527,15.07342,324.5115,101359.5,0.9745756,0.308936,217.6397,14.92435
157.0108,200.4212,333.6009,354.3481,20.93493,37.97623,168.2539,22.71505,80.83085,176.2871,0.03697431,1.908805,11.28857,192.5226,0.8600904,14.51184,208.7146,1.624554,15.11499,303.9984,102062.9,-0.2860361,-0.2843682,911.0703,234.1554
80.00647,162.7334,302.2979,354.4982,36.69459,350.7913,173.7427,321.7126,10.2073,282.5055,-0.06399994,3.366442,20.3565,158.0831,0.3862073,21.28743,204.7553,3.105539,17.21393,297.4218,101880.1,6.483251,-3.072374,1399.857,326.135
40.94404,41.08324,190.9345,322.333,245.2598,320.2362,40.50767,260.8707,52.61578,239.972,0.08038178,1.650404,8.50287,110.1007,0.5422301,13.61966,200.649,1.117285,15.93704,305.9986,101108.3,-1.609531,0.5803958,321.0765,0
188.5065,303.8191,186.5323,189.3288,121.7504,211.2408,248.5959,247.5552,125.1011,134.8678,0.009114972,0.9519953,5.445811,307.5904,0.41824,19.47968,176.2724,1.897994,9.152798,296.968,101219.5,-3.644875,2.537527,265.8594,86.77439
304.1393,168.2424,74.01958,254.2676,81.07167,70.6938,185.1879,314.0381,89.47684,80.19769,0.01752403,4.777003,15.21452,66.45148,0.5772322,15.51119,217.9646,2.993011,15.28281,301.8816,101431.2,2.60931,1.761146,238.9918,8.197815
40.3203,185.3168,176.7623,241.1087,257.6594,347.1662,266.0855,169.4229,109.9228,178.3067,0.04250755,1.857262,9.622429,236.6598,0.7271931,15.49014,197.9999,0.7538118,8.991398,311.9902,101308.7,2.85248,2.125844,935.8319,47.22582
75.3437,232.0183,226.8775,44.02061,112.7034,58.69157,71.73399,140.4339,280.5186,19.45139,-0.04003732,1.338428,8.056639,62.89464,0.6242397,14.82422,178.7809,2.752712,11.19138,286.9666,99523.86,-2.482039,11.58239,336.6351,31.99832
122.7032,315.3088,274.0043,342.4348,219.0111,326.468,0.9750786,61.97497,179.7934,349.9087,-0.05761729,3.484228,14.07886,338.3574,0.624385,18.27518,191,2.801526,13.67673,302.997,101006.7,3.173354,-0.8763427,1056.535,263.6087
0.9243014,82.33882,244.1298,197.8088,61.14628,176.3195,182.9991,277.2842,113.3824,10.90507,-0.03972545,6.903453,18.25374,80.08662,0.5287126,16.4439,197.6711,3.688236,18.0357,295.9993,101007.3,-3.788256,0.5626001,261.6357,12.9015
116.3492,162.155,102.2145,192.9738,112.4794,294.5832,220.6145,158.0096,72.81675,259.9989,0.04076549,2.518214,9.111766,294.7348,0.5553225,14.32496,180.0013,4.336266,13.95056,295.3679,101346.4,1.68083,1.224028,0,64.56288
291.8361,24.88169,100.4249,212.6478,245.2989,120.6739,166.9731,86.93534,345.3813,125.3039,0.008153233,1.741173,10.18525,127.5687,0.930078,16.10437,185.7534,2.55,15.34411,299,100641.9,2.0433,6.365796,262.5601,9.004667
307.0822,23.12596,244.5448,320.6839,297.5304,144.2677,149.0708,358.191,150.1447,180.3298,-0.06294587,3.188334,24.03371,169.8815,0.2268828,13.60763,172.9946,1.874981,16.31878,324.9821,101655.5,0.01828855,-0.7650228,398.982,121.4727
132.0025,306.8224,254.8334,271.4344,33.36175,350.1826,196.3789,178.4752,257.8021,223.9931,0.02363399,0.3237839,4.836097,84.32069,0.7363254,13.58576,198.9314,1.525051,10.4172,268.8892,101409.8,-2.066137,7.463248,299.8382,0
82.82281,306.069,267.2765,90.17592,64.97412,80.75863,156.9332,37.67989,158.1366,261.8031,0.0501912,1.512001,5.001934,40.54268,0.4454884,15.34895,211,1.675539,14.52265,312.9914,101490.2,-2.358041,1.835009,414.6841,3.756348
244.4517,339.3747,87.65286,318.8414,261.1236,166.3697,13.31036,231.7534,288.1525,106.7965,0.03201781,7.952712,22.0875,305.5963,0.3018486,13.58507,203.2737,3.339671,19.03589,316.9362,99398.21,1.570099,3.245413,857.3946,225.8322
232.1536,93.13618,303.0096,154.4576,146.1577,223.5331,351.6133,33.79343,89.21107,54.7443,-0.06751595,0.9816797,4.832164,217.7905,0.4452177,12.08699,209.9824,1.270709,9.863087,314.9828,101794.6,6.7045,-0.6679787,371.8485,0
349.739,259.7269,188.7979,112.9927,109.6747,235.0547,353.201,25.30352,31.88533,314.9133,0.03345664,0.3240308,4.737144,133.4186,0.9049112,15.69008,202.9019,2.220404,8.341409,303.9981,101342.1,2.330163,6.754667,1970.622,239.942
295.1179,340.9627,202.8889,55.75369,91.70737,337.6106,97.1772,66.41786,307.0644,168.8551,0.07080407,1.424519,8.363839,19,0.4981611,13.73416,193.1239,2.964724,15.39129,317.9821,100574.1,5.870754,9.503486,314.4528,0
118.2957,147.1393,327.9213,43.61689,244.0101,98.34566,84.24518,296.0375,98.64741,15.27581,0.01554316,2.4084,10.87194,310.8381,0.2988117,12.77007,198.9939,1.582991,13.11994,308.9958,101460.1,1.604708,0.837609,823.9365,266.0948
250.3029,75.67046,182.3062,296.7327,119.1647,210.7238,28.92729,300.7634,349.922,179.1314,-0.03998411,0.435457,2.478692,62.75614,5.28095,13.5949,212.999,2.588877,16.81536,281.9671,101480.3,-5.251276,-3.761414,563.5182,310.2027
125.1589,287.053,276.8166,347.9452,332.7413,156.7665,116.5989,264.4412,127.5804,88.33423,-0.02096807,2.492762,10.5983,48.89468,0.4454154,14.75332,191,1.094466,14.93305,299,101153.1,0.07636171,-0.6028609,582.874,17.47245
295.1416,64.43797,109.006,95.40765,195.2973,172.3475,183.69,82.83669,155.6892,13.19004,-0.05544927,1.028788,5.134318,175.6463,0.3863871,14.97989,170.965,3.151109,12.8052,287.983,101194.9,-0.5044547,1.70999,484.1397,109.0868
347.1832,21.86371,116.6514,73.04103,74.69695,316.7997,311.2375,244.2854,69.36649,348.2175,0.01200814,1.584731,8.09385,253.8097,0.9383398,15.94247,207.5741,1.165458,10.44699,300.9963,102106.1,5.870512,1.180008,507.7592,47.61779
94.59237,136.0553,116.8977,323.8308,166.2478,257.2527,144.7427,64.07896,120.4601,202.1444,-0.02344353,0.3052574,2.146672,108.2969,0.4426937,13.03853,191.9396,3.059878,12.17719,270.9919,101191.3,4.898983,2.65298,788.5073,29.10374
333.5439,163.8472,276.9279,328.0819,222.2236,352.4381,182.5361,318.544,309.7518,147.6317,0.02984874,2.021569,8.050347,336.1983,0.4287299,15.32844,193.3383,1.809808,10.53469,312.6536,101767,-0.9514841,0.7442291,582.0421,123.2798
333.2589,243.3784,10.63482,303.7759,186.7688,124.7975,145.368,312.7157,222.5549,166.1218,-0.07378531,0.163447,2.015175,19,0.3346153,11.89804,200.9958,3.548404,11.5028,293.9938,101511.5,2.595702,8.496689,927.8005,161.7568
196.2149,147.4906,337.3407,264.9066,201.4265,57.55197,32.92929,192.6526,359.4533,315.7148,0.00118088,0.6105378,2.661799,151.7038,0.6633382,13.6547,195.9998,3.746979,12.97208,291.9887,102054.9,-3.058242,-1.788518,455.7571,0
259.3636,338.5623,89.21223,113.228,121.0891,198.975,39.38195,128.4006,194.7732,20.55396,0.02279376,0.264221,2.190089,192.3003,0.3573662,9.199405,192.9994,1.929871,10.13499,273.6753,101772.7,-2.233647,-0.3471448,610.6464,31.23961
132.5052,66.63908,1.660629,64.70687,350.2022,331.1882,35.93777,252.8284,328.4579,94.52641,0.06350598,2.923988,12.66329,84.71528,0.5169081,14.58577,197.551,1.388419,18.42546,286.9578,102049.2,4.948152,-0.4551252,771.4717,70.50908
239.7216,163.6681,347.6498,136.7738,317.8915,120.7991,265.9623,290.8106,357.3454,78.53867,0.02367495,2.225353,13.57659,113.2641,0.2419007,15.31162,199.1073,3.478889,19.30203,309.9888,100945.6,0.9791808,0.9793674,200.3562,0
273.5924,143.8019,19.32195,218.3964,335.5626,16.02457,131.2674,14.83168,342.8226,130.9524,0.01953283,4.824502,19.6734,229.3416,0.3247152,13.28444,206.8381,2.883373,15.62993,284.9603,101687.9,-0.7507961,0.0189063,339.0775,74.19431
77.62634,359.3159,85.1345,346.2927,321.225,229.2313,41.33684,175.6534,111.0998,300.0577,0.009472336,5.028619,13.70632,21.49806,0.4030953,15.33482,216.9585,3.279751,13.89935,307.8668,100806.7,-0.7313021,4.12403,351.1916,9.358684
249.66,65.1841,131.981,352.5728,69.75504,19.06656,117.2231,297.8376,298.6204,62.17898,-0.01574674,2.764887,16.75761,200.7787,0.3029358,15.12981,182.9931,0.9820079,15.18569,302.9912,101660,1.598143,-0.9533194,416.2089,6.835117
302.537,220.1277,259.1058,313.4873,196.594,240.969,141.8704,133.1596,144.2756,179.2945,0.02004115,3.319512,14.81016,180.238,0.7983615,18.41958,193.5858,2.310303,15.16486,305.9935,101242.7,-0.9677623,1.100658,521.2909,108.256
358.0345,291.4774,287.7215,42.85472,348.5506,287.8809,255.253,213.0544,340.7868,228.4599,0.0285855,2.923261,15.74208,136.3754,0.4310643,13.83861,199.0248,3.90423,16.53213,280.9847,101227.2,2.401274,0.8588726,406.4664,7.180719
34.57015,134.2696,267.8404,147.1689,308.0097,181.662,255.342,5.159129,243.8691,326.7636,0.05660306,1.856327,6.691149,291.0434,0.699878,16.16308,206.8937,0.9073966,10.75953,305.9879,102880,0.7564428,6.287775,1375.755,69.11372
70.00012,115.498,310.5682,154.4479,138.8116,172.6575,78.8558,222.4873,111.9893,139.3489,-0.04134965,2.743355,10.19485,172.232,0.9699708,14.28889,199.6156,1.737161,19.16652,294.985,101090.4,2.146969,6.842978,575.4973,53.42248
302.4215,39.99857,116.5461,124.4361,215.229,127.7397,238.5649,230.8869,71.41084,51.11386,-0.06404462,3.063532,13.13375,152.2254,0.2889246,23.42985,191.5417,0.4903906,12.12757,319.7305,101866.7,5.064862,2.093097,1861.754,383.2541
357.8107,308.4245,41.79554,236.6691,157.83,196.9054,162.4572,206.9038,219.5167,161.1962,-0.0115812,0.3186839,2.00621,291.7794,0.285724,17.54907,194,4.944086,10.19732,283.1714,102383.9,-3.958349,1.47738,478.077,235.6923
44.33065,340.1356,9.9511,197.2327,324.5666,221.766,19.2007,325.155,349.0245,174.9161,0.0350976,0.1926867,2.414422,330.3735,0.5490474,15.39081,201.3017,3.597281,10.1709,317.9791,102209.6,-0.1873448,-1.094754,248.8862,8.028448
37.39315,164.8227,177.2616,51.84728,213.8093,334.1249,202.9389,312.9726,133.7527,120.952,0.05074757,2.836102,9.938908,356.555,0.864542,13.2732,205.9977,1.591132,16.5185,305.9876,99347.79,-2.045929,0.2164136,445.3969,0
